bib,name,status,category,sex,country,Cilaos,Sentier T,Marla,Merles,Sen. Scout,Aurère,Pass Oussy,Ilet  Oran,Pit Orange,Ilet Savan,Ratinaud,Possession,Chaloupe,Colorado,St Denis
5226,Clémence MERÇAY,FINISHER,M1 F,FEMALE,CH,2024-10-18T20:59:55.000+04:00,2024-10-18T21:44:31.000+04:00,2024-10-18T23:31:18.000+04:00,2024-10-19T01:11:41.000+04:00,2024-10-19T01:41:09.000+04:00,2024-10-19T03:21:57.000+04:00,2024-10-19T04:30:51.000+04:00,2024-10-19T06:12:27.000+04:00,2024-10-19T08:52:44.000+04:00,2024-10-19T11:44:55.000+04:00,2024-10-19T14:10:59.000+04:00,2024-10-19T16:10:27.000+04:00,2024-10-19T18:04:29.000+04:00,2024-10-19T20:33:49.000+04:00,2024-10-19T21:58:46.000+04:00
5734,Frederique VITRY,FINISHER,M2 F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:58:13.000+04:00,2024-10-19T00:02:10.000+04:00,2024-10-19T01:57:08.000+04:00,2024-10-19T02:26:30.000+04:00,2024-10-19T04:22:17.000+04:00,2024-10-19T05:15:16.000+04:00,2024-10-19T07:12:30.000+04:00,2024-10-19T09:42:26.000+04:00,2024-10-19T12:32:16.000+04:00,2024-10-19T14:40:53.000+04:00,2024-10-19T16:44:21.000+04:00,2024-10-19T18:16:10.000+04:00,2024-10-19T20:40:34.000+04:00,2024-10-19T22:01:45.000+04:00
5531,Monireh NEJATBAKHSH,FINISHER,M0 F,FEMALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:43:27.000+04:00,2024-10-18T23:21:48.000+04:00,2024-10-19T00:55:16.000+04:00,2024-10-19T01:27:54.000+04:00,2024-10-19T03:08:45.000+04:00,2024-10-19T04:09:29.000+04:00,2024-10-19T05:52:45.000+04:00,2024-10-19T08:46:31.000+04:00,2024-10-19T11:41:55.000+04:00,2024-10-19T14:07:39.000+04:00,2024-10-19T15:55:36.000+04:00,2024-10-19T18:01:14.000+04:00,2024-10-19T20:37:32.000+04:00,2024-10-19T22:02:27.000+04:00
6202,Yannick GABALDON,FINISHER,M1 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:56:41.000+04:00,2024-10-18T23:58:59.000+04:00,2024-10-19T01:43:38.000+04:00,2024-10-19T02:14:16.000+04:00,2024-10-19T03:58:50.000+04:00,2024-10-19T04:48:01.000+04:00,2024-10-19T06:43:21.000+04:00,2024-10-19T10:05:57.000+04:00,2024-10-19T13:00:23.000+04:00,2024-10-19T14:57:57.000+04:00,2024-10-19T16:42:30.000+04:00,2024-10-19T18:36:36.000+04:00,2024-10-19T20:51:56.000+04:00,2024-10-19T22:03:46.000+04:00
5888,Erick LEBON,FINISHER,M5 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:46:24.000+04:00,2024-10-18T23:32:59.000+04:00,2024-10-19T01:14:10.000+04:00,2024-10-19T01:47:22.000+04:00,2024-10-19T03:31:58.000+04:00,2024-10-19T04:35:12.000+04:00,2024-10-19T06:13:47.000+04:00,2024-10-19T09:08:24.000+04:00,2024-10-19T11:52:50.000+04:00,2024-10-19T13:53:10.000+04:00,2024-10-19T15:36:46.000+04:00,2024-10-19T17:37:18.000+04:00,2024-10-19T20:31:48.000+04:00,2024-10-19T22:03:56.000+04:00
5822,Sandrine BUSVIAH,FINISHER,SE F,FEMALE,MU,2024-10-18T20:59:55.000+04:00,2024-10-18T21:44:20.000+04:00,2024-10-18T23:27:43.000+04:00,2024-10-19T01:00:01.000+04:00,2024-10-19T01:31:52.000+04:00,2024-10-19T03:28:40.000+04:00,2024-10-19T04:37:30.000+04:00,2024-10-19T06:11:27.000+04:00,2024-10-19T08:48:19.000+04:00,2024-10-19T12:00:10.000+04:00,2024-10-19T14:40:23.000+04:00,2024-10-19T16:32:49.000+04:00,2024-10-19T18:20:41.000+04:00,2024-10-19T20:48:10.000+04:00,2024-10-19T22:04:23.000+04:00
6047,Emmanuel Victor Rico DEURVEILHER,FINISHER,M1 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:45:24.000+04:00,2024-10-18T23:31:20.000+04:00,2024-10-19T01:07:47.000+04:00,2024-10-19T01:31:02.000+04:00,2024-10-19T03:11:00.000+04:00,2024-10-19T04:11:54.000+04:00,2024-10-19T06:09:04.000+04:00,2024-10-19T09:09:03.000+04:00,2024-10-19T12:07:09.000+04:00,2024-10-19T14:12:07.000+04:00,2024-10-19T16:31:14.000+04:00,2024-10-19T18:24:25.000+04:00,2024-10-19T20:55:05.000+04:00,2024-10-19T22:05:22.000+04:00
5959,Hugo DEUPHON,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:50:14.000+04:00,2024-10-18T23:46:46.000+04:00,2024-10-19T01:28:09.000+04:00,2024-10-19T01:54:34.000+04:00,2024-10-19T03:38:29.000+04:00,2024-10-19T04:37:07.000+04:00,2024-10-19T06:17:53.000+04:00,2024-10-19T09:10:54.000+04:00,2024-10-19T12:29:02.000+04:00,2024-10-19T14:49:24.000+04:00,2024-10-19T16:53:55.000+04:00,2024-10-19T18:29:51.000+04:00,2024-10-19T20:41:59.000+04:00,2024-10-19T22:08:35.000+04:00
5205,Emmanuelle BELZ,FINISHER,M1 F,FEMALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:46:49.000+04:00,2024-10-18T23:34:17.000+04:00,2024-10-19T01:14:45.000+04:00,2024-10-19T01:41:44.000+04:00,2024-10-19T03:25:12.000+04:00,2024-10-19T04:23:29.000+04:00,2024-10-19T06:16:46.000+04:00,2024-10-19T09:07:37.000+04:00,2024-10-19T12:51:05.000+04:00,2024-10-19T14:40:51.000+04:00,2024-10-19T16:53:25.000+04:00,2024-10-19T18:42:53.000+04:00,2024-10-19T20:53:19.000+04:00,2024-10-19T22:08:44.000+04:00
5735,Claire MARTEAU,FINISHER,M1 F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:53:02.000+04:00,2024-10-18T23:45:35.000+04:00,2024-10-19T01:29:46.000+04:00,2024-10-19T02:02:58.000+04:00,2024-10-19T03:55:05.000+04:00,2024-10-19T04:52:03.000+04:00,2024-10-19T06:31:51.000+04:00,2024-10-19T09:27:32.000+04:00,2024-10-19T12:51:04.000+04:00,2024-10-19T14:40:49.000+04:00,2024-10-19T16:53:22.000+04:00,2024-10-19T18:42:53.000+04:00,2024-10-19T20:53:08.000+04:00,2024-10-19T22:08:44.000+04:00
5873,Bruno BOYER,FINISHER,M3 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:54:08.000+04:00,2024-10-18T23:36:05.000+04:00,2024-10-19T01:20:08.000+04:00,2024-10-19T01:52:30.000+04:00,2024-10-19T03:42:35.000+04:00,2024-10-19T04:40:14.000+04:00,2024-10-19T06:21:02.000+04:00,2024-10-19T09:06:32.000+04:00,2024-10-19T12:24:43.000+04:00,2024-10-19T14:10:27.000+04:00,2024-10-19T16:08:32.000+04:00,2024-10-19T18:03:40.000+04:00,2024-10-19T20:39:25.000+04:00,2024-10-19T22:09:28.000+04:00
5019,Martin THENEMBERT,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:44:35.000+04:00,2024-10-18T23:28:38.000+04:00,2024-10-19T01:05:32.000+04:00,2024-10-19T01:34:57.000+04:00,2024-10-19T03:19:11.000+04:00,2024-10-19T04:11:31.000+04:00,2024-10-19T05:54:07.000+04:00,2024-10-19T08:52:47.000+04:00,2024-10-19T11:41:20.000+04:00,2024-10-19T14:12:49.000+04:00,2024-10-19T16:25:14.000+04:00,2024-10-19T18:15:53.000+04:00,2024-10-19T20:48:50.000+04:00,2024-10-19T22:09:31.000+04:00
6030,Simon LEVEQUE,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:44:04.000+04:00,2024-10-18T23:36:43.000+04:00,2024-10-19T01:18:56.000+04:00,2024-10-19T01:44:36.000+04:00,2024-10-19T03:24:24.000+04:00,2024-10-19T04:19:05.000+04:00,2024-10-19T06:08:59.000+04:00,2024-10-19T08:56:45.000+04:00,2024-10-19T11:57:47.000+04:00,2024-10-19T14:51:44.000+04:00,2024-10-19T16:52:11.000+04:00,2024-10-19T18:16:20.000+04:00,2024-10-19T20:42:03.000+04:00,2024-10-19T22:09:33.000+04:00
6214,Davy DURIGHELLO,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:44:58.000+04:00,2024-10-18T23:26:02.000+04:00,2024-10-19T00:55:37.000+04:00,2024-10-19T01:19:29.000+04:00,2024-10-19T02:49:31.000+04:00,2024-10-19T03:32:31.000+04:00,2024-10-19T05:12:40.000+04:00,2024-10-19T08:06:10.000+04:00,2024-10-19T11:05:33.000+04:00,2024-10-19T13:40:45.000+04:00,2024-10-19T15:35:02.000+04:00,2024-10-19T17:44:03.000+04:00,2024-10-19T20:31:36.000+04:00,2024-10-19T22:13:47.000+04:00
6161,Hugues LANDRIN,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:39:39.000+04:00,2024-10-18T23:04:54.000+04:00,2024-10-19T00:33:28.000+04:00,2024-10-19T00:58:20.000+04:00,2024-10-19T02:30:45.000+04:00,2024-10-19T03:30:54.000+04:00,2024-10-19T05:12:27.000+04:00,2024-10-19T08:06:10.000+04:00,2024-10-19T11:03:15.000+04:00,2024-10-19T13:40:34.000+04:00,2024-10-19T15:35:09.000+04:00,2024-10-19T17:43:51.000+04:00,2024-10-19T20:30:56.000+04:00,2024-10-19T22:13:48.000+04:00
5920,Jean Daniel LAMBERT,FINISHER,M4 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:39:43.000+04:00,2024-10-18T23:08:14.000+04:00,2024-10-19T00:39:21.000+04:00,2024-10-19T01:14:30.000+04:00,2024-10-19T03:02:08.000+04:00,2024-10-19T03:59:54.000+04:00,2024-10-19T05:43:31.000+04:00,2024-10-19T08:16:59.000+04:00,2024-10-19T11:30:08.000+04:00,2024-10-19T13:53:06.000+04:00,2024-10-19T15:55:18.000+04:00,2024-10-19T18:03:22.000+04:00,2024-10-19T20:39:11.000+04:00,2024-10-19T22:14:56.000+04:00
5662,Alice BANULS,FINISHER,SE F,FEMALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:43:01.000+04:00,2024-10-18T23:22:36.000+04:00,2024-10-19T01:02:27.000+04:00,2024-10-19T01:39:38.000+04:00,2024-10-19T03:25:05.000+04:00,2024-10-19T04:17:55.000+04:00,2024-10-19T06:07:02.000+04:00,2024-10-19T09:00:10.000+04:00,2024-10-19T11:49:35.000+04:00,2024-10-19T14:08:27.000+04:00,2024-10-19T16:26:58.000+04:00,2024-10-19T18:03:24.000+04:00,2024-10-19T20:35:24.000+04:00,2024-10-19T22:15:47.000+04:00
6112,Guillaume SARDELLA,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:45:23.000+04:00,2024-10-18T23:37:50.000+04:00,2024-10-19T01:17:24.000+04:00,2024-10-19T01:51:43.000+04:00,2024-10-19T03:33:57.000+04:00,2024-10-19T04:37:33.000+04:00,2024-10-19T06:27:05.000+04:00,2024-10-19T09:32:35.000+04:00,2024-10-19T12:16:08.000+04:00,2024-10-19T14:43:08.000+04:00,2024-10-19T16:30:07.000+04:00,2024-10-19T18:20:30.000+04:00,2024-10-19T20:52:30.000+04:00,2024-10-19T22:15:48.000+04:00
5002,Yasmine BERLIOUX,FINISHER,M2 F,FEMALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:47:53.000+04:00,2024-10-18T23:38:13.000+04:00,2024-10-19T01:21:24.000+04:00,2024-10-19T01:50:09.000+04:00,2024-10-19T03:36:48.000+04:00,2024-10-19T04:33:16.000+04:00,2024-10-19T06:26:12.000+04:00,2024-10-19T09:27:15.000+04:00,2024-10-19T12:28:07.000+04:00,2024-10-19T14:49:10.000+04:00,2024-10-19T16:34:25.000+04:00,2024-10-19T18:29:42.000+04:00,2024-10-19T20:52:00.000+04:00,2024-10-19T22:17:05.000+04:00
5533,Clotaire AGATHE,FINISHER,M3 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:43:24.000+04:00,2024-10-18T23:20:15.000+04:00,2024-10-19T00:52:01.000+04:00,2024-10-19T01:22:19.000+04:00,2024-10-19T02:56:00.000+04:00,2024-10-19T03:51:13.000+04:00,2024-10-19T05:37:44.000+04:00,2024-10-19T09:03:35.000+04:00,2024-10-19T11:45:24.000+04:00,2024-10-19T14:12:46.000+04:00,2024-10-19T16:11:26.000+04:00,2024-10-19T18:17:06.000+04:00,2024-10-19T20:59:30.000+04:00,2024-10-19T22:17:12.000+04:00
5718,Eric ITASSE,FINISHER,M1 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:42:07.000+04:00,2024-10-18T23:19:55.000+04:00,2024-10-19T00:52:07.000+04:00,2024-10-19T01:21:36.000+04:00,2024-10-19T03:05:59.000+04:00,2024-10-19T04:23:36.000+04:00,2024-10-19T06:14:23.000+04:00,2024-10-19T09:17:00.000+04:00,2024-10-19T12:40:17.000+04:00,2024-10-19T14:20:49.000+04:00,2024-10-19T16:42:34.000+04:00,2024-10-19T18:33:34.000+04:00,2024-10-19T20:54:32.000+04:00,2024-10-19T22:17:12.000+04:00
5371,Pierre LAFOND,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:43:07.000+04:00,2024-10-18T23:21:24.000+04:00,2024-10-19T00:57:20.000+04:00,2024-10-19T01:21:45.000+04:00,2024-10-19T02:55:19.000+04:00,2024-10-19T03:50:22.000+04:00,2024-10-19T05:49:33.000+04:00,2024-10-19T09:26:09.000+04:00,2024-10-19T12:23:20.000+04:00,2024-10-19T14:34:55.000+04:00,2024-10-19T16:17:41.000+04:00,2024-10-19T18:20:39.000+04:00,2024-10-19T20:54:11.000+04:00,2024-10-19T22:17:38.000+04:00
5981,Jean Claude NASSIBOU,FINISHER,M1 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:40:53.000+04:00,2024-10-18T23:14:06.000+04:00,2024-10-19T00:47:41.000+04:00,2024-10-19T01:16:24.000+04:00,2024-10-19T02:50:17.000+04:00,2024-10-19T03:39:30.000+04:00,2024-10-19T05:26:32.000+04:00,2024-10-19T08:17:33.000+04:00,2024-10-19T11:30:52.000+04:00,2024-10-19T13:58:57.000+04:00,2024-10-19T15:56:41.000+04:00,2024-10-19T18:03:34.000+04:00,2024-10-19T20:53:26.000+04:00,2024-10-19T22:17:43.000+04:00
5251,Marie HOUDUSSE,FINISHER,SE F,FEMALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:39:49.000+04:00,2024-10-18T23:08:47.000+04:00,2024-10-19T00:52:02.000+04:00,2024-10-19T01:25:39.000+04:00,2024-10-19T03:08:54.000+04:00,2024-10-19T03:55:27.000+04:00,2024-10-19T05:29:56.000+04:00,2024-10-19T07:45:48.000+04:00,2024-10-19T10:50:43.000+04:00,2024-10-19T13:27:41.000+04:00,2024-10-19T15:54:27.000+04:00,2024-10-19T17:47:05.000+04:00,2024-10-19T20:09:22.000+04:00,2024-10-19T22:17:58.000+04:00
5094,Tanguy CRANO,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:41:51.000+04:00,2024-10-18T23:19:56.000+04:00,2024-10-19T00:48:21.000+04:00,2024-10-19T01:14:43.000+04:00,2024-10-19T02:47:49.000+04:00,2024-10-19T03:46:56.000+04:00,2024-10-19T05:27:19.000+04:00,2024-10-19T08:08:05.000+04:00,2024-10-19T11:44:57.000+04:00,2024-10-19T14:04:08.000+04:00,2024-10-19T15:49:53.000+04:00,2024-10-19T17:48:04.000+04:00,2024-10-19T20:53:49.000+04:00,2024-10-19T22:20:08.000+04:00
5879,Boris GYSELINCK,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:51:38.000+04:00,2024-10-18T23:45:59.000+04:00,2024-10-19T01:28:41.000+04:00,2024-10-19T01:55:56.000+04:00,2024-10-19T03:43:34.000+04:00,2024-10-19T04:40:50.000+04:00,2024-10-19T06:26:51.000+04:00,2024-10-19T09:35:44.000+04:00,2024-10-19T12:33:11.000+04:00,2024-10-19T14:40:09.000+04:00,2024-10-19T16:57:59.000+04:00,2024-10-19T18:47:54.000+04:00,2024-10-19T21:10:40.000+04:00,2024-10-19T22:22:52.000+04:00
5506,Gilles MAILLY,FINISHER,M2 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:45:46.000+04:00,2024-10-18T23:35:05.000+04:00,2024-10-19T01:15:28.000+04:00,2024-10-19T01:52:58.000+04:00,2024-10-19T03:42:47.000+04:00,2024-10-19T04:49:29.000+04:00,2024-10-19T06:39:31.000+04:00,2024-10-19T09:58:52.000+04:00,2024-10-19T12:43:31.000+04:00,2024-10-19T14:46:22.000+04:00,2024-10-19T16:56:05.000+04:00,2024-10-19T18:33:35.000+04:00,2024-10-19T21:06:35.000+04:00,2024-10-19T22:23:01.000+04:00
5866,Olivier FONTAINE,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:41:44.000+04:00,2024-10-18T23:12:32.000+04:00,2024-10-19T00:39:28.000+04:00,2024-10-19T01:09:49.000+04:00,2024-10-19T02:44:22.000+04:00,2024-10-19T03:35:26.000+04:00,2024-10-19T05:12:55.000+04:00,2024-10-19T08:04:00.000+04:00,2024-10-19T11:01:27.000+04:00,2024-10-19T14:06:30.000+04:00,2024-10-19T16:53:52.000+04:00,2024-10-19T18:43:07.000+04:00,2024-10-19T21:01:53.000+04:00,2024-10-19T22:23:10.000+04:00
5780,Benjamin BURIONI,FINISHER,SE H,MALE,BE,2024-10-18T21:10:01.000+04:00,2024-10-18T21:54:38.000+04:00,2024-10-18T23:38:54.000+04:00,2024-10-19T01:10:12.000+04:00,2024-10-19T01:40:04.000+04:00,2024-10-19T03:15:06.000+04:00,2024-10-19T04:10:06.000+04:00,2024-10-19T05:44:09.000+04:00,2024-10-19T08:41:47.000+04:00,2024-10-19T11:23:50.000+04:00,2024-10-19T13:49:03.000+04:00,2024-10-19T16:23:32.000+04:00,2024-10-19T18:45:11.000+04:00,2024-10-19T20:53:43.000+04:00,2024-10-19T22:23:11.000+04:00
5093,Johan Shendyl TESTAN,FINISHER,SE H,MALE,RE,2024-10-18T20:59:55.000+04:00,2024-10-18T21:42:16.000+04:00,2024-10-18T23:17:23.000+04:00,2024-10-19T00:50:05.000+04:00,2024-10-19T01:16:29.000+04:00,2024-10-19T02:55:01.000+04:00,2024-10-19T03:46:15.000+04:00,2024-10-19T05:34:35.000+04:00,2024-10-19T08:38:00.000+04:00,2024-10-19T12:29:04.000+04:00,2024-10-19T15:07:24.000+04:00,2024-10-19T16:58:15.000+04:00,2024-10-19T18:48:12.000+04:00,2024-10-19T21:14:21.000+04:00,2024-10-19T22:24:15.000+04:00
5691,Adrien BRYGO,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:39:27.000+04:00,2024-10-18T23:06:45.000+04:00,2024-10-19T00:34:40.000+04:00,2024-10-19T01:08:53.000+04:00,2024-10-19T02:47:58.000+04:00,2024-10-19T03:41:50.000+04:00,2024-10-19T05:26:28.000+04:00,2024-10-19T08:29:37.000+04:00,2024-10-19T11:25:54.000+04:00,2024-10-19T14:04:05.000+04:00,2024-10-19T16:09:37.000+04:00,2024-10-19T18:13:48.000+04:00,2024-10-19T21:03:16.000+04:00,2024-10-19T22:26:56.000+04:00
5335,David DOUCET,FINISHER,M4 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:52:12.000+04:00,2024-10-18T23:46:30.000+04:00,2024-10-19T01:36:44.000+04:00,2024-10-19T02:05:08.000+04:00,2024-10-19T03:55:33.000+04:00,2024-10-19T04:46:17.000+04:00,2024-10-19T06:32:05.000+04:00,2024-10-19T09:36:49.000+04:00,2024-10-19T12:29:13.000+04:00,2024-10-19T15:09:24.000+04:00,2024-10-19T16:50:20.000+04:00,2024-10-19T18:42:13.000+04:00,2024-10-19T21:15:00.000+04:00,2024-10-19T22:26:59.000+04:00
5665,Antoine DEFFAINS,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:43:28.000+04:00,2024-10-18T23:25:01.000+04:00,2024-10-19T01:07:12.000+04:00,2024-10-19T01:40:02.000+04:00,2024-10-19T03:23:40.000+04:00,2024-10-19T04:24:32.000+04:00,2024-10-19T06:08:09.000+04:00,2024-10-19T09:00:31.000+04:00,2024-10-19T12:49:06.000+04:00,2024-10-19T14:38:51.000+04:00,2024-10-19T16:42:17.000+04:00,2024-10-19T18:25:42.000+04:00,2024-10-19T21:13:50.000+04:00,2024-10-19T22:27:13.000+04:00
5567,Kevin ROUGEOT,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:42:45.000+04:00,2024-10-18T23:11:07.000+04:00,2024-10-19T00:35:14.000+04:00,2024-10-19T00:59:15.000+04:00,2024-10-19T02:31:38.000+04:00,2024-10-19T03:22:03.000+04:00,2024-10-19T04:55:15.000+04:00,2024-10-19T08:22:57.000+04:00,2024-10-19T10:57:37.000+04:00,2024-10-19T13:19:20.000+04:00,2024-10-19T15:13:11.000+04:00,2024-10-19T17:27:42.000+04:00,2024-10-19T20:46:16.000+04:00,2024-10-19T22:27:32.000+04:00
5346,Didier SOUNDRON,FINISHER,M2 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:42:32.000+04:00,2024-10-18T23:16:43.000+04:00,2024-10-19T00:50:33.000+04:00,2024-10-19T01:12:09.000+04:00,2024-10-19T02:43:39.000+04:00,2024-10-19T03:37:34.000+04:00,2024-10-19T05:25:02.000+04:00,2024-10-19T08:58:02.000+04:00,2024-10-19T11:41:30.000+04:00,2024-10-19T13:58:33.000+04:00,2024-10-19T16:09:18.000+04:00,2024-10-19T17:57:57.000+04:00,2024-10-19T20:46:09.000+04:00,2024-10-19T22:27:44.000+04:00
5570,Cedric LEBON,FINISHER,M2 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:43:15.000+04:00,2024-10-18T23:22:14.000+04:00,2024-10-19T00:59:16.000+04:00,2024-10-19T01:27:00.000+04:00,2024-10-19T03:07:43.000+04:00,2024-10-19T03:56:54.000+04:00,2024-10-19T05:41:35.000+04:00,2024-10-19T08:50:51.000+04:00,2024-10-19T11:36:26.000+04:00,2024-10-19T14:29:17.000+04:00,2024-10-19T16:46:35.000+04:00,2024-10-19T18:46:01.000+04:00,2024-10-19T21:09:34.000+04:00,2024-10-19T22:29:38.000+04:00
5028,Léan MENDILUCE,FINISHER,ES H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:45:48.000+04:00,2024-10-18T23:34:25.000+04:00,2024-10-19T01:14:49.000+04:00,2024-10-19T01:47:56.000+04:00,2024-10-19T03:37:36.000+04:00,2024-10-19T04:44:42.000+04:00,2024-10-19T06:28:05.000+04:00,2024-10-19T09:16:33.000+04:00,2024-10-19T12:12:13.000+04:00,2024-10-19T14:43:01.000+04:00,2024-10-19T16:35:39.000+04:00,2024-10-19T18:30:19.000+04:00,2024-10-19T20:58:41.000+04:00,2024-10-19T22:30:05.000+04:00
5128,Maxime MENDES,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:45:47.000+04:00,2024-10-18T23:34:14.000+04:00,2024-10-19T01:14:54.000+04:00,2024-10-19T01:47:56.000+04:00,2024-10-19T03:37:42.000+04:00,2024-10-19T04:44:39.000+04:00,2024-10-19T06:27:08.000+04:00,2024-10-19T09:35:16.000+04:00,2024-10-19T12:10:43.000+04:00,2024-10-19T14:25:11.000+04:00,2024-10-19T16:17:09.000+04:00,2024-10-19T18:29:53.000+04:00,2024-10-19T20:58:37.000+04:00,2024-10-19T22:30:06.000+04:00
6008,Bastien SAINT-PAUL,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:45:48.000+04:00,2024-10-18T23:34:27.000+04:00,2024-10-19T01:14:55.000+04:00,2024-10-19T01:47:48.000+04:00,2024-10-19T03:37:45.000+04:00,2024-10-19T04:44:36.000+04:00,2024-10-19T06:27:16.000+04:00,2024-10-19T09:35:19.000+04:00,2024-10-19T12:10:41.000+04:00,2024-10-19T14:25:03.000+04:00,2024-10-19T16:16:40.000+04:00,2024-10-19T18:29:43.000+04:00,2024-10-19T20:58:46.000+04:00,2024-10-19T22:30:06.000+04:00
5743,Frederic WARRAND,FINISHER,M3 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:48:37.000+04:00,2024-10-18T23:34:57.000+04:00,2024-10-19T01:09:25.000+04:00,2024-10-19T01:37:32.000+04:00,2024-10-19T03:19:46.000+04:00,2024-10-19T04:15:18.000+04:00,2024-10-19T06:07:48.000+04:00,2024-10-19T08:46:14.000+04:00,2024-10-19T11:25:18.000+04:00,2024-10-19T14:09:36.000+04:00,2024-10-19T16:10:17.000+04:00,2024-10-19T18:17:42.000+04:00,2024-10-19T20:56:22.000+04:00,2024-10-19T22:32:57.000+04:00
5302,Maxime DUJARDIN,FINISHER,M1 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:52:54.000+04:00,2024-10-18T23:35:56.000+04:00,2024-10-19T01:08:06.000+04:00,2024-10-19T01:39:54.000+04:00,2024-10-19T03:21:48.000+04:00,2024-10-19T04:22:27.000+04:00,2024-10-19T06:08:17.000+04:00,2024-10-19T09:23:02.000+04:00,2024-10-19T12:33:22.000+04:00,2024-10-19T14:38:09.000+04:00,2024-10-19T16:43:36.000+04:00,2024-10-19T19:00:40.000+04:00,2024-10-19T21:12:38.000+04:00,2024-10-19T22:33:16.000+04:00
5198,Guillaume TALVY,FINISHER,SE H,MALE,RE,2024-10-18T20:59:55.000+04:00,2024-10-18T21:44:55.000+04:00,2024-10-18T23:35:58.000+04:00,2024-10-19T01:20:01.000+04:00,2024-10-19T01:40:46.000+04:00,2024-10-19T03:40:38.000+04:00,2024-10-19T04:28:38.000+04:00,2024-10-19T06:15:37.000+04:00,2024-10-19T09:11:28.000+04:00,2024-10-19T12:04:18.000+04:00,2024-10-19T14:58:16.000+04:00,2024-10-19T16:41:24.000+04:00,2024-10-19T19:12:47.000+04:00,2024-10-19T21:32:38.000+04:00,2024-10-19T22:35:19.000+04:00
6237,Cleo LIBELLE,FINISHER,M5 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:38:10.000+04:00,2024-10-18T23:02:45.000+04:00,2024-10-19T00:32:50.000+04:00,2024-10-19T01:00:11.000+04:00,2024-10-19T02:49:28.000+04:00,2024-10-19T03:57:07.000+04:00,2024-10-19T05:56:53.000+04:00,2024-10-19T08:47:34.000+04:00,2024-10-19T12:14:11.000+04:00,2024-10-19T14:24:15.000+04:00,2024-10-19T16:36:52.000+04:00,2024-10-19T18:28:37.000+04:00,2024-10-19T21:16:35.000+04:00,2024-10-19T22:38:07.000+04:00
